datetime,time,record_id,air_temp_C,solar_radiation_Wm2,drywet1_temp_C,drywet2_temp_C,soil_moisture_VWC,soil_temp_C,soil_EC_uScm
8/25/2025,13:20:00,1518,40.42,861,33.22,33.4,0.304,36.58,194.5
8/25/2025,13:30:00,1519,39.98,830,33.31,33.58,0.304,36.6,193.3
8/25/2025,13:40:00,1520,39.72,767.9,33.3,33.44,0.265,36.55,191.7
8/25/2025,13:50:00,1521,39.41,678.3,32.75,32.98,0.245,36.39,191.3
8/25/2025,14:00:00,1522,38.79,622.9,32.2,32.46,0.265,36.17,189.8
8/25/2025,14:10:00,1523,38.17,695.6,32.26,32.62,0.344,35.94,189.1
8/25/2025,14:20:00,1524,37.95,536.3,32.63,32.86,0.305,35.9,187.6
8/25/2025,14:30:00,1525,37.83,567.4,32.47,32.72,0.285,35.86,186.7
8/25/2025,14:40:00,1526,37.61,174.6,31.94,32.23,0.325,35.48,186.3
8/25/2025,14:50:00,1527,37.13,144.2,31.49,31.87,0.287,34.86,200.9
8/25/2025,15:00:00,1528,36.59,102.2,31.42,31.94,0.224,34.12,243.1
8/25/2025,15:10:00,1529,36.07,103.5,31.14,31.71,0.115,33.76,290.6
8/25/2025,15:20:00,1530,35.69,163.4,31.21,31.73,NAN,33.6,250.2
8/25/2025,15:30:00,1531,35.39,120.4,31.41,31.88,0.028,33.54,244.4
8/25/2025,15:40:00,1532,35.1,136.5,31.12,31.62,-0.05,33.45,244.3
8/25/2025,15:50:00,1533,34.88,169.1,31.04,31.48,-0.011,33.39,244
8/25/2025,16:00:00,1534,34.74,185.3,30.86,31.25,0.048,31.5,244
8/25/2025,16:10:00,1535,34.64,101.9,30.69,31.08,0.048,32.98,244.4
8/25/2025,16:20:00,1536,34.54,97.7,30.58,31.01,-0.069,31.62,245
8/25/2025,16:30:00,1537,34.35,65.7,30.18,30.63,-0.069,32.49,244.6
8/25/2025,16:40:00,1538,34.1,66.16,30.09,30.57,-0.126,31.18,244.9
8/25/2025,16:50:00,1539,33.84,62.15,30.17,30.73,-0.029,29.64,243.9
8/25/2025,17:00:00,1540,33.67,76.69,30.1,30.56,0.128,30.91,243.7
8/25/2025,17:10:00,1541,33.54,95.1,29.83,30.26,0.147,30.79,243
8/25/2025,17:20:00,1542,33.42,89.3,29.7,30.14,0.187,31.21,243.4
8/25/2025,17:30:00,1543,33.34,70.83,29.56,30,NAN,31.11,242.2
8/25/2025,17:40:00,1544,33.21,28.71,29.12,29.59,-0.048,30.91,242.1
8/25/2025,17:50:00,1545,33,23.69,28.81,29.33,0.07,31.19,242.3
8/25/2025,18:00:00,1546,32.75,14.61,28.63,29.15,0.168,30.45,241.8
8/25/2025,18:10:00,1547,32.53,7.249,28.41,28.95,-0.028,29.73,241
8/25/2025,18:20:00,1548,32.31,2.794,28.19,28.74,0.07,29.99,241.5
8/25/2025,18:30:00,1549,32.1,0.703,28.07,28.59,-0.048,27.85,241
8/25/2025,18:40:00,1550,31.89,0.063,27.99,28.55,NAN,29.57,240.5
8/25/2025,18:50:00,1551,31.74,0,27.89,28.4,0.071,30.06,239.8
8/25/2025,19:00:00,1552,31.63,0,27.83,28.33,-0.027,29.94,239.5
8/25/2025,19:10:00,1553,31.54,0,27.81,28.27,0.012,29.81,239.2
8/25/2025,19:20:00,1554,31.47,0,27.66,28.17,0.091,29.16,238.2
8/25/2025,19:30:00,1555,31.39,0,27.49,28.06,NAN,28.49,238
8/25/2025,19:40:00,1556,31.27,0,27.34,27.82,0.052,26.64,237.5
8/25/2025,19:50:00,1557,31.18,0,27.4,27.9,0.151,28.85,236.9
8/25/2025,20:00:00,1558,31.09,0,27.29,27.81,0.209,28.28,236
8/25/2025,20:10:00,1559,31,0,27.2,27.7,0.111,27.7,235.8
8/25/2025,20:20:00,1560,30.95,0,27.18,27.64,0.21,28.57,235.2
8/25/2025,20:30:00,1561,30.9,0,27.14,27.59,0.111,28.94,234.7
8/25/2025,20:40:00,1562,30.86,0,27.05,27.48,0.112,28.84,234.1
8/25/2025,20:50:00,1563,30.8,0,27,27.46,0.054,28.73,233.8
8/25/2025,21:00:00,1564,30.75,0,26.93,27.41,0.013,28.16,232.9
8/25/2025,21:10:00,1565,30.68,0,26.98,27.49,0.073,28.52,232.4
8/25/2025,21:20:00,1566,30.6,0,26.99,27.51,0.21,27.46,232.4
8/25/2025,21:30:00,1567,30.53,0,27,27.5,0.25,28.32,231.7
8/25/2025,21:40:00,1568,30.46,0,27.01,27.51,0.152,26.83,231.2
8/25/2025,21:50:00,1569,30.43,0,26.88,27.4,0.113,28.2,230.6
8/25/2025,22:00:00,1570,30.41,0,26.82,27.33,0.23,28.1,230.3
8/25/2025,22:10:00,1571,30.39,0,26.69,27.2,0.093,28.02,230.2
8/25/2025,22:20:00,1572,30.35,0,26.59,27.16,0.231,27.94,229.1
8/25/2025,22:30:00,1573,30.31,0,26.61,27.25,0.054,27.84,228.5
8/25/2025,22:40:00,1574,30.26,0,26.74,27.37,0.073,27.2,228
8/25/2025,22:50:00,1575,30.24,0,26.74,27.32,-0.025,26.54,227.2
8/25/2025,23:00:00,1576,30.22,0,26.71,27.28,0.152,27.24,227
8/25/2025,23:10:00,1577,30.2,0,26.75,27.34,0.133,27.14,226.4
8/25/2025,23:20:00,1578,30.16,0,26.65,27.26,0.054,23.87,225.9
8/25/2025,23:30:00,1579,30.13,0,26.5,27.12,0.094,25.18,225.6
8/25/2025,23:40:00,1580,30.1,0,26.54,27.12,0.133,25.51,224.8
8/25/2025,23:50:00,1581,30.06,0,26.52,27.05,0.173,26.41,224.8
8/26/2025,0:00:00,1582,30.02,0,26.2,26.66,0.015,25.47,224.1
8/26/2025,0:10:00,1583,29.96,0,26.05,26.55,0.114,25.72,224.3
8/26/2025,0:20:00,1584,29.88,0,25.85,26.35,0.114,24.84,223.2
8/26/2025,0:30:00,1585,29.8,0,25.7,26.19,0.035,26.11,223.1
8/26/2025,0:40:00,1586,29.7,0,25.76,26.29,0.074,23.98,222.7
8/26/2025,0:50:00,1587,29.57,0,25.74,26.18,-0.063,21.5,222.3
8/26/2025,1:00:00,1588,29.45,0,25.6,26.07,0.233,25.45,222
8/26/2025,1:10:00,1589,29.33,0,25.65,26.16,0.272,25.81,221.9
8/26/2025,1:20:00,1590,29.22,0,25.38,25.8,NAN,23.09,221
8/26/2025,1:30:00,1591,29.15,0,25.26,25.71,0.016,24.35,220.6
8/26/2025,1:40:00,1592,29.08,0,25.29,25.79,NAN,24.09,220.5
8/26/2025,1:50:00,1593,29.04,0,25.19,25.67,0.174,24.67,220
8/26/2025,2:00:00,1594,29,0,25.21,25.72,0.095,25.95,219.4
8/26/2025,2:10:00,1595,28.96,0,25.07,25.59,0.154,23.62,218.6
8/26/2025,2:20:00,1596,28.92,0,25.11,25.66,0.135,24.51,218.7
8/26/2025,2:30:00,1597,28.89,0,25.16,25.69,0.036,24.89,218.4
8/26/2025,2:40:00,1598,28.87,0,25.1,25.61,0.155,24.88,218
8/26/2025,2:50:00,1599,28.82,0,25.1,25.62,0.076,25.67,217.3
8/26/2025,3:00:00,1600,28.78,0,25.01,25.5,0.174,26.05,217
8/26/2025,3:10:00,1601,28.74,0,25.02,25.54,0.056,21.3,216.3
8/26/2025,3:20:00,1602,28.72,0,24.84,25.31,0.135,24.24,215.9
8/26/2025,3:30:00,1603,28.68,0,24.66,25.11,0.155,25.9,215.5
8/26/2025,3:40:00,1604,28.61,0,24.46,24.88,0.056,25.81,215.4
8/26/2025,3:50:00,1605,28.51,0,24.28,24.71,0.115,25.31,214.9
8/26/2025,4:00:00,1606,28.38,0,24.08,24.51,0.056,25.66,214.7
8/26/2025,4:10:00,1607,28.29,0,24.16,24.69,0.155,25.17,214.5
8/26/2025,4:20:00,1608,28.21,0.003,24.21,24.79,-0.082,25.12,214.2
8/26/2025,4:30:00,1609,28.17,0,24.16,24.7,-0.003,22.1,213.2
8/26/2025,4:40:00,1610,28.12,0,24.01,24.52,0.195,25,213.2
8/26/2025,4:50:00,1611,28.08,0.003,23.91,24.44,0.017,23.65,212.7
8/26/2025,5:00:00,1612,28.03,0.059,23.98,24.57,0.116,24.46,212
8/26/2025,5:10:00,1613,28,0.932,24.12,24.7,0.136,24.88,211.9
8/26/2025,5:20:00,1614,27.96,3.441,24.05,24.59,0.155,25.21,211.2
8/26/2025,5:30:00,1615,27.92,8.06,24.1,24.66,0.215,25.2,211.1
8/26/2025,5:40:00,1616,27.88,13.33,24.2,24.76,0.175,25.17,210.3
8/26/2025,5:50:00,1617,27.88,17.16,24.27,24.82,0.027,24.68,208.3
8/26/2025,6:00:00,1618,27.91,24.27,24.45,25.05,0.223,25.17,184.3
8/26/2025,6:10:00,1619,27.97,30,24.82,25.47,0.179,25.39,181.1
8/26/2025,6:20:00,1620,28.07,55.01,25.19,25.85,0.238,24.29,180
8/26/2025,6:30:00,1621,28.25,37.56,25.64,26.24,0.238,25.75,178.6
8/26/2025,6:40:00,1622,28.42,50.79,25.79,26.31,0.218,25.83,178.4
8/26/2025,6:50:00,1623,28.62,78.37,26.32,26.91,0.317,25.06,177.4
8/26/2025,7:00:00,1624,28.88,88.8,26.76,27.33,0.278,26.12,176.9
8/26/2025,7:10:00,1625,29.13,63.03,26.89,27.44,0.178,24.9,175.9
8/26/2025,7:20:00,1626,29.4,95.4,27.37,27.97,0.218,25.99,175.3
8/26/2025,7:30:00,1627,29.82,190.3,28.04,28.57,0.178,26.46,174.5
8/26/2025,7:40:00,1628,30.57,220.4,28.68,29.21,0.337,26.82,173.5
8/26/2025,7:50:00,1629,31.55,265.3,29.37,29.96,0.237,27.58,172.1
8/26/2025,8:00:00,1630,32.59,329.5,30.04,30.48,0.277,27.14,170.9
8/26/2025,8:10:00,1631,33.43,205.1,29.35,29.63,0.177,28.3,170.3
8/26/2025,8:20:00,1632,33.68,94.7,28.91,29.3,0.197,28.27,171.1
8/26/2025,8:30:00,1633,33.46,214.3,28.39,28.93,0.296,27.99,171.4
8/26/2025,8:40:00,1634,33.6,403.7,30.43,30.93,NAN,28.25,170.8
8/26/2025,8:50:00,1635,34.32,924,31.37,31.49,0.355,29.14,168.8
8/26/2025,9:00:00,1636,34.79,168.5,29.91,30.06,NAN,29.39,168.3
8/26/2025,9:10:00,1637,34.77,173.2,29.53,29.89,0.267,26.69,176.6
8/26/2025,9:20:00,1638,34.69,254.1,29.89,30.24,0.26,28.08,165.8
8/26/2025,9:30:00,1639,34.53,368.8,29.99,30.53,NAN,29.86,161.4
8/26/2025,9:40:00,1640,34.97,515.7,32.15,32.29,0.296,30.68,160.7
8/26/2025,9:50:00,1641,35.58,363.6,31.74,31.83,0.353,31.23,260.7
8/26/2025,10:00:00,1642,36.05,490.6,32.5,32.67,0.033,30.16,263.7
8/26/2025,10:10:00,1643,36.73,471,33.52,33.46,0.013,31.4,262.2
8/26/2025,10:20:00,1644,37.49,423.9,33.18,32.97,0.15,32.4,258.6
8/26/2025,10:30:00,1645,37.97,388.3,33.18,33.06,0.051,32.66,257.3
8/26/2025,10:40:00,1646,38.35,566.1,33.33,33.34,0.052,32.64,257.9
8/26/2025,10:50:00,1647,38.76,519.2,33.14,33.23,0.129,32.78,256.1
8/26/2025,11:00:00,1648,39.05,498.4,33.44,33.69,0.228,32.96,254.1
8/26/2025,11:10:00,1649,39.38,603.3,33.51,33.61,0.071,33.27,252.6
8/26/2025,11:20:00,1650,39.55,738.1,33.88,33.99,NAN,30.67,251
8/26/2025,11:30:00,1651,39.61,736.8,33.51,33.55,0.149,33.28,249.8
8/26/2025,11:40:00,1652,39.56,608.8,33.24,33.25,0.248,32.76,249.3
8/26/2025,11:50:00,1653,39.36,651.3,32.93,33.21,0.168,30.85,248.7
8/26/2025,12:00:00,1654,39.21,670,33.18,33.37,0.011,31.34,250
8/26/2025,12:10:00,1655,39.3,765.9,33.39,33.44,0.157,32.54,300.1
8/26/2025,12:20:00,1656,39.46,784.9,32.99,33.12,0.15,34.53,261.3
8/26/2025,12:30:00,1657,39.56,822,33.17,33.27,0.165,34.96,252
8/26/2025,12:40:00,1658,39.67,802,33.44,33.54,0.165,33.38,248.8
8/26/2025,12:50:00,1659,39.82,827,33.64,33.66,0.224,35.26,246.8
8/26/2025,13:00:00,1660,39.84,828,32.82,32.94,0.146,35.22,245.1
8/26/2025,13:10:00,1661,39.69,787.7,32.91,33.02,0.204,35.22,243.7
8/26/2025,13:20:00,1662,39.42,822,32.55,32.68,0.185,34.18,241.4
8/26/2025,13:30:00,1663,39,813,32.57,32.77,0.243,35.4,239.7
8/26/2025,13:40:00,1664,38.66,781.2,32.52,32.71,0.049,31.76,238.5
8/26/2025,13:50:00,1665,38.43,756.5,32.38,32.6,0.302,35.13,237.3
8/26/2025,14:00:00,1666,38.2,679.3,32.1,32.29,0.225,33.8,236
8/26/2025,14:10:00,1667,37.81,635.3,31.79,32.06,0.185,34.8,234.8
8/26/2025,14:20:00,1668,37.45,511.9,31.86,32.18,0.263,34.05,233.8
8/26/2025,14:30:00,1669,37.22,482.8,32,32.28,0.088,34.53,233.5
8/26/2025,14:40:00,1670,36.9,215.4,31.21,31.51,0.224,33.46,233.2
8/26/2025,14:50:00,1671,36.4,150.1,31.24,31.65,0.147,32.49,233
8/26/2025,15:00:00,1672,35.85,139.5,30.7,31.16,0.108,32.58,233.3
8/26/2025,15:10:00,1673,35.4,175.8,30.58,30.97,0.28,31.86,227.3
8/26/2025,15:20:00,1674,35.01,194.4,30.49,30.94,0.254,32.58,197.4
8/26/2025,15:30:00,1675,34.75,172.8,30.49,30.84,0.151,32.58,193.3
8/26/2025,15:40:00,1676,34.52,167.1,30.31,30.73,0.289,31.98,192
8/26/2025,15:50:00,1677,34.25,139.9,29.86,30.28,0.19,32.28,192.1
8/26/2025,16:00:00,1678,33.97,190.2,29.98,30.43,0.092,32.15,191.3
8/26/2025,16:10:00,1679,33.85,149.5,30.24,30.62,0.23,31.53,190.8
8/26/2025,16:20:00,1680,33.74,128.6,29.76,30.17,0.19,31.91,189.8
8/26/2025,16:30:00,1681,33.61,117.1,29.75,30.12,0.191,31.69,189.9
8/26/2025,16:40:00,1682,33.46,112,29.84,30.33,0.27,31.51,189.5
8/26/2025,16:50:00,1683,33.36,96.6,29.62,29.99,0.112,31.43,188.8
8/26/2025,17:00:00,1684,33.23,86.8,29.53,29.99,0.053,31.3,188.1
8/26/2025,17:10:00,1685,33.09,51.93,29.07,29.52,0.132,31.12,187.6
8/26/2025,17:20:00,1686,32.91,73.61,29.21,29.69,0.211,30.93,187.4
8/26/2025,17:30:00,1687,32.74,81.1,29.13,29.57,0.211,30.9,186.2
8/26/2025,17:40:00,1688,32.64,38.88,28.97,29.43,0.29,29.53,186
8/26/2025,17:50:00,1689,32.47,22.17,28.53,29.02,0.251,30.63,185.7
8/26/2025,18:00:00,1690,32.25,11.53,28.44,28.9,0.271,29.91,185.8
8/26/2025,18:10:00,1691,32.04,5.089,28.26,28.78,0.212,29.74,184.9
8/26/2025,18:20:00,1692,31.86,1.767,28.14,28.67,0.192,28.06,184.6
8/26/2025,18:30:00,1693,31.67,0.426,27.97,28.5,NAN,29.92,184.2
8/26/2025,18:40:00,1694,31.54,0.04,28.01,28.57,0.311,29.76,183.5
8/26/2025,18:50:00,1695,31.41,0,28.12,28.67,0.252,29.66,183
8/26/2025,19:00:00,1696,31.3,0,28.12,28.59,0.094,29.6,182.9
8/26/2025,19:10:00,1697,31.18,0,27.92,28.43,0.154,29.46,181.9
8/26/2025,19:20:00,1698,31.06,0,27.89,28.4,NAN,29.33,181.1
8/26/2025,19:30:00,1699,30.99,0,27.67,28.16,0.351,29.22,180.6
8/26/2025,19:40:00,1700,30.98,0,27.57,28.13,0.213,28.63,180.3
8/26/2025,19:50:00,1701,30.95,0,27.48,28.08,0.273,28.99,179.7
8/26/2025,20:00:00,1702,30.91,0,27.42,28.01,NAN,28.88,179.3
8/26/2025,20:10:00,1703,30.84,0,27.36,27.93,0.312,31.31,178.6
8/26/2025,20:20:00,1704,30.81,0,27.3,27.83,0.115,28.68,178.3
8/26/2025,20:30:00,1705,30.74,0,27.32,27.93,0.214,28.59,177.7
8/26/2025,20:40:00,1706,30.65,0,27.33,27.82,0.254,28.5,177.2
8/26/2025,20:50:00,1707,30.57,0,27.24,27.77,NAN,28.43,176.6
8/26/2025,21:00:00,1708,30.51,0,27.14,27.66,0.175,28.36,176
8/26/2025,21:10:00,1709,30.47,0,26.95,27.47,NAN,28.27,175.9
8/26/2025,21:20:00,1710,30.4,0,27,27.53,0.195,27.72,175.2
8/26/2025,21:30:00,1711,30.35,0,26.85,27.37,0.234,26.56,174.7
8/26/2025,21:40:00,1712,30.3,0,26.76,27.26,0.234,27.47,174
8/26/2025,21:50:00,1713,30.27,0,26.64,27.15,0.175,27.92,173.4
8/26/2025,22:00:00,1714,30.23,0,26.64,27.16,0.235,27.84,173.3
8/26/2025,22:10:00,1715,30.18,0,26.58,27.07,0.314,27.77,172.5
8/26/2025,22:20:00,1716,30.14,0,26.67,27.17,0.255,27.7,172.2
8/26/2025,22:30:00,1717,30.08,0,26.68,27.11,NAN,27.61,172.1
8/26/2025,22:40:00,1718,30.02,0,26.77,27.22,0.176,27.6,171.1
8/26/2025,22:50:00,1719,29.95,0,26.75,27.15,NAN,27.05,170.7
8/26/2025,23:00:00,1720,29.9,0,26.77,27.17,0.314,27.5,170.1
8/26/2025,23:10:00,1721,29.88,0,26.67,27.11,0.255,26.57,169.6
8/26/2025,23:20:00,1722,29.85,0,26.51,26.92,0.374,27.4,169
8/26/2025,23:30:00,1723,29.85,0,26.49,26.88,0.295,27.32,168.8
8/26/2025,23:40:00,1724,29.82,0,26.56,27,NAN,27.3,168.2
8/26/2025,23:50:00,1725,29.82,0,26.42,26.81,0.295,27.24,167.6
8/27/2025,0:00:00,1726,29.79,0,26.43,26.89,0.355,27.2,167.6
8/27/2025,0:10:00,1727,29.78,0,26.12,26.49,0.315,26.69,166.9
8/27/2025,0:20:00,1728,29.74,0,26.01,26.43,0.335,27.06,166.6
8/27/2025,0:30:00,1729,29.68,0,25.87,26.26,0.137,27,166.1
8/27/2025,0:40:00,1730,29.62,0,25.78,26.23,0.216,26.91,166
8/27/2025,0:50:00,1731,29.53,0,25.85,26.3,0.256,26.84,165.3
8/27/2025,1:00:00,1732,29.44,0,25.79,26.28,0.256,26.8,165
8/27/2025,1:10:00,1733,29.39,0,25.6,26.04,0.256,26.73,164.6
8/27/2025,1:20:00,1734,29.35,0,25.53,26,0.355,26.65,164.1
8/27/2025,1:30:00,1735,29.31,0,25.36,25.83,0.216,26.6,163.8
